user_id,city,state,monthly_income_inr,occupation,signup_timestamp,kyc_status,risk_segment
USR10836,Lucknow,Uttar Pradesh,16829.0,Gig Worker,2025-04-23 00:00:00,VERIFIED,LOW
USR10838,Hyderabad,Telangana,,Gig Worker,2024-12-21 00:00:00,VERIFIED,HIGH
USR10840,Ludhiana,Punjab,,Farmer,2025-03-01 00:00:00,VERIFIED,HIGH
USR10841,Ludhiana,Punjab,19165.0,Retired,2024-12-15 00:00:00,VERIFIED,MEDIUM
USR10845,Pune,Maharashtra,-17955.0,Salaried,2026-03-26 00:00:00,REJECTED,MEDIUM
USR10847,Kolkata,West Bengal,46564.0,Freelancer,2026-02-02 11:53:58,VERIFIED,LOW
USR10848,Mumbai,Maharashtra,26577.0,Self Employed,2024-05-10 00:00:00,VERIFIED,LOW
USR10850,New Delhi,Delhi,23671.0,Farmer,2024-12-17 17:41:00,VERIFIED,MEDIUM
USR10852,Lucknow,Uttar Pradesh,24273.0,Freelancer,2025-07-15 00:00:00,PENDING,LOW
USR10855,New Delhi,Delhi,23826.0,Salaried,2024-06-08 00:48:56,REJECTED,HIGH
USR10858,Jaipur,Rajasthan,18702.0,Student,2025-07-21 00:00:00,VERIFIED,HIGH
USR10859,Jalandhar,Punjab,31170.0,Gig Worker,2026-02-20 02:15:00,VERIFIED,LOW
USR10860,Blr,Karnataka,32866.0,Student,2024-03-13 00:00:00,VERIFIED,LOW
USR10861,Amritsar,Punjab,,Salaried,2025-08-25 01:03:15,VERIFIED,MEDIUM
USR10862,Lucknow,Uttar Pradesh,17330.0,Freelancer,2024-06-13 00:00:00,REJECTED,LOW
USR10868,Mumbai,Maharashtra,26299.0,Unemployed,2025-10-08 00:00:00,PENDING,LOW
USR10872,Jaipur,Rajasthan,,Unemployed,2024-05-04 00:00:00,VERIFIED,LOW
USR10874,Jpr,Rajasthan,-53842.0,Unemployed,2026-01-24 00:00:00,VERIFIED,MEDIUM
USR10878,Hyderabad,Telangana,38230.0,Student,2024-02-19 00:00:00,VERIFIED,LOW
USR10887,Hyderabad,Telangana,20994.0,Farmer,2024-06-03 16:01:48,VERIFIED,MEDIUM
USR10888,Lucknow,Uttar Pradesh,28699.0,Business Owner,2026-02-12 00:00:00,PENDING,MEDIUM
USR10891,Bangalore,Karnataka,39912.0,Freelancer,2025-09-21 00:00:00,VERIFIED,LOW
USR10892,Ludhiana,Punjab,22682.0,Self Employed,,REJECTED,LOW
USR10900,Mumbai,Maharashtra,,Salaried,2024-01-04 00:00:00,VERIFIED,LOW
USR10904,Jalandhar,Punjab,32677.0,Salaried,2025-04-03 00:00:00,VERIFIED,MEDIUM
USR10909,Bangalore,Karnataka,,Self Employed,2026-01-04 00:00:00,VERIFIED,LOW
USR10911,Blr,Karnataka,-77492.0,Self Employed,2024-10-30 00:00:00,VERIFIED,MEDIUM
USR10912,Mumbai,Maharashtra,,Freelancer,2025-06-12 16:49:00,VERIFIED,HIGH
USR10914,Pune,Maharashtra,,Salaried,2025-11-04 00:00:00,REJECTED,MEDIUM
USR10919,New Delhi,Delhi,,Farmer,2025-11-16 00:00:00,VERIFIED,LOW
USR10921,Bengaluru,Karnataka,47725.0,Farmer,2024-01-24 00:00:00,VERIFIED,LOW
USR10922,Lucknow,Uttar Pradesh,17527.0,Business Owner,2024-12-26 00:00:00,VERIFIED,LOW
USR10924,Blr,Karnataka,93167.0,Business Owner,2025-10-02 00:00:00,VERIFIED,LOW
USR10926,Jaipur,Rajasthan,25743.0,Gig Worker,2024-09-16 03:36:33,VERIFIED,LOW
USR10927,Kolkata,West Bengal,44099.0,Business Owner,2026-02-10 00:00:00,VERIFIED,LOW
USR10929,Delhi,Delhi,21585.0,Business Owner,2025-11-26 00:00:00,VERIFIED,MEDIUM
USR10934,Jalandhar,Punjab,45900.0,Salaried,2025-02-07 00:00:00,VERIFIED,HIGH
USR10938,Mumbai,Maharashtra,,Farmer,2025-10-16 00:00:00,PENDING,LOW
USR10939,Chennai,Tamil Nadu,,Farmer,2024-10-06 00:00:00,PENDING,LOW
USR10941,Chennai,Tamil Nadu,,Unemployed,2025-02-02 00:00:00,VERIFIED,UNKNOWN
USR10943,Jpr,Rajasthan,31663.0,Gig Worker,2024-12-25 00:00:00,PENDING,LOW
USR10947,Lucknow,Uttar Pradesh,36911.0,Freelancer,2024-06-10 00:00:00,PENDING,LOW
USR10954,Pune,Maharashtra,14406.0,Unemployed,2024-09-20 00:00:00,VERIFIED,UNKNOWN
USR10955,Pune,Maharashtra,37896.0,Business Owner,2025-11-04 20:03:19,PENDING,LOW
USR10958,Delhi,Delhi,7327.0,Retired,2025-08-30 21:27:10,VERIFIED,LOW
USR10959,Blr,Karnataka,56198.0,Farmer,2024-07-03 00:00:00,VERIFIED,LOW
USR10960,Lucknow,Uttar Pradesh,,Salaried,2026-01-14 10:07:00,VERIFIED,LOW
USR10962,Jalandhar,Punjab,30687.0,Student,2025-07-23 00:00:00,VERIFIED,MEDIUM
USR10965,Bengaluru,Karnataka,,Student,2024-02-23 00:00:00,VERIFIED,MEDIUM
USR10968,Jaipur,Rajasthan,46782.0,Student,2025-05-27 07:52:26,VERIFIED,LOW
USR10972,Pune,Maharashtra,20989.0,Self Employed,2024-10-11 00:00:00,PENDING,MEDIUM
USR10976,Chennai,Tamil Nadu,27902.0,Self Employed,2024-10-25 18:05:00,VERIFIED,LOW
USR10978,Pune,Maharashtra,34930.0,Unemployed,2024-07-30 00:00:00,VERIFIED,LOW
USR10981,Chennai,Tamil Nadu,24745.0,Gig Worker,2024-11-22 07:16:37,VERIFIED,UNKNOWN
USR10982,Lucknow,Uttar Pradesh,,Farmer,,VERIFIED,UNKNOWN
USR10986,Chennai,Tamil Nadu,11191.0,Retired,2024-11-01 00:00:00,VERIFIED,LOW
USR10998,Bengaluru,Karnataka,37747.0,Farmer,2025-05-20 20:21:27,VERIFIED,LOW
USR11002,Jalandhar,Punjab,,Unemployed,2026-01-30 21:29:05,VERIFIED,MEDIUM
USR11005,Hyderabad,Telangana,41799.0,Student,2025-07-28 14:45:11,VERIFIED,MEDIUM
USR11006,Jaipur,Rajasthan,31498.0,Unemployed,2025-04-20 15:54:00,VERIFIED,LOW
USR11007,Bengaluru,Karnataka,29551.0,Retired,2024-04-30 00:00:00,VERIFIED,MEDIUM
USR11008,Lucknow,Uttar Pradesh,100238.0,Student,2025-08-01 00:00:00,VERIFIED,HIGH
USR11012,Lucknow,Uttar Pradesh,-42933.0,Farmer,2025-05-02 13:23:39,REJECTED,LOW
USR11013,Chennai,Tamil Nadu,66165.0,Business Owner,2024-03-21 00:00:00,PENDING,LOW
USR11014,Ludhiana,Punjab,40273.0,Self Employed,2026-03-05 21:19:35,VERIFIED,MEDIUM
USR11015,Jalandhar,Punjab,24323.0,Retired,2024-06-30 00:00:00,VERIFIED,LOW
USR11016,Kolkata,West Bengal,,Gig Worker,2024-11-26 00:00:00,VERIFIED,LOW
USR11020,Delhi,Delhi,69975.0,Unemployed,2025-02-22 00:00:00,REJECTED,HIGH
USR11021,Pune,Maharashtra,23773.0,Unemployed,2024-07-30 00:00:00,VERIFIED,LOW
USR11025,Kolkata,West Bengal,13728.0,Freelancer,2025-09-23 00:00:00,VERIFIED,LOW
USR11028,Hyderabad,Telangana,47855.0,Self Employed,2024-09-02 00:00:00,VERIFIED,UNKNOWN
USR11029,Ludhiana,Punjab,27200.0,Freelancer,2025-09-14 00:00:00,VERIFIED,UNKNOWN
USR11031,Jalandhar,Punjab,39894.0,Business Owner,2024-01-25 16:40:49,VERIFIED,MEDIUM
USR11032,Chennai,Tamil Nadu,65063.0,Farmer,2026-03-11 00:00:00,VERIFIED,LOW
USR11033,Mumbai,Maharashtra,22110.0,Salaried,2024-12-18 00:00:00,VERIFIED,LOW
USR11034,Bengaluru,Karnataka,20322.0,Farmer,2025-11-07 11:04:22,PENDING,LOW
USR11039,Mumbay,Maharashtra,,Gig Worker,2025-07-30 06:43:41,REJECTED,LOW
USR11042,Hyderabad,Telangana,31835.0,Salaried,2024-10-13 00:00:00,VERIFIED,MEDIUM
USR11043,Kolkata,West Bengal,9013.0,Freelancer,,VERIFIED,LOW
USR11046,Lucknow,Uttar Pradesh,10035.0,Salaried,2024-01-04 00:00:00,VERIFIED,LOW
USR11047,Kolkata,West Bengal,,Freelancer,2024-08-14 00:00:00,UNKNOWN,LOW
USR11050,Jaipur,Rajasthan,20512.0,Student,2025-07-09 00:00:00,VERIFIED,LOW
USR11052,Dilli,Delhi,23923.0,Business Owner,2024-04-05 00:00:00,VERIFIED,LOW
USR11055,Chennai,Tamil Nadu,12898.0,Student,,VERIFIED,LOW
USR11064,Jalandhar,Punjab,43089.0,Freelancer,2025-02-07 05:05:22,PENDING,MEDIUM
USR11065,Hyderabad,Telangana,46793.0,Freelancer,2025-09-01 16:50:00,PENDING,MEDIUM
USR11067,Chennai,Tamil Nadu,31682.0,Student,2024-07-01 03:26:00,REJECTED,MEDIUM
USR11070,Kolkata,West Bengal,49575.0,Freelancer,2024-01-05 00:00:00,REJECTED,LOW
USR11071,Mumbay,Maharashtra,26668.0,Student,2024-10-01 00:00:00,PENDING,LOW
USR11073,Mumbai,Maharashtra,26984.0,Unemployed,2025-06-22 00:00:00,PENDING,UNKNOWN
USR11075,Ludhiana,Punjab,73239.0,Self Employed,2026-02-13 18:37:00,VERIFIED,LOW
USR11077,Hyderabad,Telangana,30608.0,Gig Worker,2024-09-07 00:00:00,VERIFIED,LOW
USR11081,Ludhiana,Punjab,39606.0,Farmer,2024-12-12 23:55:17,PENDING,MEDIUM
USR11083,Jalandhar,Punjab,24985.0,Freelancer,2025-03-29 00:00:00,VERIFIED,LOW
USR11086,Ludhiana,Punjab,15494.0,Salaried,2026-03-17 11:50:00,VERIFIED,MEDIUM
USR11087,Kolkata,West Bengal,40174.0,Student,2024-10-27 12:25:23,VERIFIED,MEDIUM
USR11088,Lucknow,Uttar Pradesh,36935.0,Retired,2025-08-15 00:00:00,VERIFIED,LOW
USR11089,Lucknow,Uttar Pradesh,25886.0,Retired,2024-12-13 02:51:08,PENDING,UNKNOWN
USR11093,Chennai,Tamil Nadu,20850.0,Freelancer,2025-01-05 11:28:12,VERIFIED,LOW
USR11096,Jaipur,Rajasthan,32571.0,Salaried,2024-10-19 00:00:00,VERIFIED,LOW
USR11099,Lucknow,Uttar Pradesh,7670.0,Business Owner,2024-01-18 00:00:00,VERIFIED,MEDIUM
USR11105,Amritsar,Punjab,22670.0,Unemployed,2025-06-30 14:54:00,VERIFIED,MEDIUM
USR11111,Kolkata,West Bengal,20411.0,Unemployed,2024-02-12 00:00:00,REJECTED,HIGH
USR11117,Asr,Punjab,23879.0,Farmer,2025-08-06 00:00:00,VERIFIED,MEDIUM
USR11122,Lucknow,Uttar Pradesh,46480.0,Gig Worker,2025-11-15 19:46:11,VERIFIED,LOW
USR11129,Blr,Karnataka,24471.0,Freelancer,2026-02-23 03:25:00,UNKNOWN,LOW
USR11130,Chennai,Tamil Nadu,64822.0,Business Owner,2024-06-14 00:49:17,PENDING,HIGH
USR11134,Dilli,Delhi,,Retired,2025-12-09 00:28:02,VERIFIED,LOW
USR11143,New Delhi,Delhi,41518.0,Gig Worker,2025-04-30 00:00:00,VERIFIED,LOW
USR11145,Ludhiana,Punjab,,Farmer,2025-07-19 17:39:09,VERIFIED,LOW
USR11146,Hyderabad,Telangana,22752.0,Business Owner,2024-10-14 00:00:00,VERIFIED,MEDIUM
USR11160,Kolkata,West Bengal,60563.0,Unemployed,2024-05-20 11:38:01,PENDING,LOW
USR11165,Lucknow,Uttar Pradesh,-63407.0,Farmer,2025-10-13 00:00:00,VERIFIED,HIGH
USR11169,Delhi,Delhi,90179.0,Salaried,2024-12-17 00:00:00,VERIFIED,MEDIUM
USR11172,Bengaluru,Karnataka,29275.0,Unemployed,2026-01-12 09:32:00,REJECTED,LOW
USR11175,Asr,Punjab,32730.0,Farmer,2024-08-12 20:34:38,PENDING,HIGH
USR11178,Jalandhar,Punjab,40162.0,Retired,2025-03-04 00:00:00,VERIFIED,LOW
USR11184,Amritsar,Punjab,5175.0,Student,2026-02-25 00:00:00,VERIFIED,UNKNOWN
USR11189,Hyderabad,Telangana,29245.0,Business Owner,2024-02-10 00:00:00,VERIFIED,LOW
USR11204,Delhi,Delhi,31012.0,Self Employed,2025-09-01 16:39:51,PENDING,MEDIUM
USR11212,Pune,Maharashtra,,Student,2024-08-08 00:00:00,VERIFIED,HIGH
USR11213,Kolkata,West Bengal,17821.0,Gig Worker,2024-04-26 00:00:00,VERIFIED,LOW
USR11216,Lucknow,Uttar Pradesh,55920.0,Business Owner,2025-01-05 00:00:00,VERIFIED,HIGH
USR11223,Ludhiana,Punjab,30736.0,Retired,2025-12-12 02:27:00,VERIFIED,LOW
USR11225,Jalandhar,Punjab,33565.0,Salaried,2025-05-09 00:00:00,VERIFIED,UNKNOWN
USR11226,Bengaluru,Karnataka,-29870.0,Gig Worker,2025-12-15 00:00:00,VERIFIED,LOW
USR11227,Pune,Maharashtra,6019.0,Retired,2025-11-18 00:00:00,VERIFIED,LOW
USR11233,Hyderabad,Telangana,32001.0,Retired,2024-09-05 00:00:00,VERIFIED,LOW
USR11234,Kolkata,West Bengal,14633.0,Retired,2025-04-17 00:00:00,VERIFIED,MEDIUM
USR11235,Pune,Maharashtra,64813.0,Self Employed,2026-03-19 00:00:00,VERIFIED,MEDIUM
USR11237,Jalandhar,Punjab,20944.0,Retired,2025-05-29 09:47:39,VERIFIED,LOW
USR11243,Hyderabad,Telangana,30680.0,Farmer,2026-01-06 00:00:00,VERIFIED,MEDIUM
USR11245,Kolkata,West Bengal,16649.0,Gig Worker,2024-02-10 01:55:57,VERIFIED,HIGH
USR11247,Jalandhar,Punjab,18125.0,Unemployed,2025-01-27 00:00:00,VERIFIED,MEDIUM
USR11248,Kolkata,West Bengal,10430.0,Freelancer,2025-08-05 00:00:00,VERIFIED,MEDIUM
USR11254,Jaipur,Rajasthan,-20553.0,Business Owner,2024-05-05 22:32:24,VERIFIED,LOW
USR11257,Mumbai,Maharashtra,12499.0,Salaried,2025-06-14 00:00:00,VERIFIED,LOW
USR11261,Ludhiana,Punjab,26923.0,Freelancer,2025-02-21 14:51:00,VERIFIED,LOW
USR11263,Bengaluru,Karnataka,21356.0,Farmer,2026-01-16 00:00:00,VERIFIED,LOW
USR11271,Dilli,Delhi,,Farmer,2026-01-04 14:09:03,VERIFIED,MEDIUM
USR11273,Lucknow,Uttar Pradesh,-19076.0,Farmer,2024-02-20 13:53:00,VERIFIED,MEDIUM
USR11285,Ludhiana,Punjab,59851.0,Retired,,VERIFIED,LOW
USR11287,Mumbai,Maharashtra,13439.0,Unemployed,2024-05-28 21:02:41,VERIFIED,UNKNOWN
USR11288,Amritsar,Punjab,32070.0,Gig Worker,2025-08-28 00:00:00,VERIFIED,HIGH
USR11294,Jaipur,Rajasthan,54754.0,Gig Worker,,VERIFIED,MEDIUM
USR11295,Hyderabad,Telangana,27191.0,Self Employed,2025-01-15 20:30:50,PENDING,LOW
USR11298,Chennai,Tamil Nadu,,Self Employed,2026-03-10 00:00:00,VERIFIED,MEDIUM
USR11299,Lucknow,Uttar Pradesh,48744.0,Student,2024-09-07 10:08:00,VERIFIED,LOW
USR11301,Mumbai,Maharashtra,16836.0,Business Owner,2026-03-20 00:00:00,VERIFIED,LOW
USR11304,Lucknow,Uttar Pradesh,11414.0,Farmer,2025-08-20 02:13:49,PENDING,HIGH
USR11306,Pune,Maharashtra,35684.0,Farmer,2024-02-24 12:30:20,VERIFIED,HIGH
USR11307,Chennai,Tamil Nadu,18770.0,Unemployed,2024-03-15 21:09:35,VERIFIED,LOW
USR11309,Hyderabad,Telangana,24421.0,Unemployed,,VERIFIED,LOW
USR11310,Lucknow,Uttar Pradesh,82218.0,Unemployed,2025-11-09 00:00:00,VERIFIED,HIGH
USR11313,Delhi,Delhi,35178.0,Self Employed,2024-11-28 00:00:00,VERIFIED,MEDIUM
USR11314,Ludhiana,Punjab,54421.0,Unemployed,2024-08-22 09:09:25,PENDING,MEDIUM
USR11316,Pune,Maharashtra,41338.0,Retired,,VERIFIED,LOW
USR11317,Mumbai,Maharashtra,50214.0,Self Employed,2026-03-13 00:00:00,VERIFIED,LOW
USR11319,Ludhiana,Punjab,14710.0,Student,2024-11-15 00:00:00,PENDING,MEDIUM
USR11321,Delhi,Delhi,47643.0,Retired,2025-09-10 20:20:54,VERIFIED,LOW
USR11322,Lucknow,Uttar Pradesh,72339.0,Salaried,2025-09-18 00:00:00,VERIFIED,MEDIUM
USR11324,Chennai,Tamil Nadu,,Retired,2024-06-11 21:47:18,VERIFIED,MEDIUM
USR11325,Delhi,Delhi,25160.0,Retired,2025-10-26 00:00:00,REJECTED,LOW
USR11326,Asr,Punjab,12342.0,Retired,2024-02-08 10:27:59,VERIFIED,MEDIUM
USR11327,Ludhiana,Punjab,15962.0,Freelancer,2024-05-06 14:41:00,VERIFIED,UNKNOWN
USR11328,Delhi,Delhi,29125.0,Business Owner,,VERIFIED,MEDIUM
USR11329,Pune,Maharashtra,25749.0,Business Owner,2024-10-27 14:28:00,VERIFIED,MEDIUM
USR11330,Lucknow,Uttar Pradesh,,Freelancer,2025-01-08 00:00:00,VERIFIED,LOW
USR11331,Amritsar,Punjab,20552.0,Gig Worker,2024-03-24 00:00:00,VERIFIED,MEDIUM
USR11332,Pune,Maharashtra,28589.0,Salaried,2024-07-18 19:24:47,REJECTED,HIGH
USR11337,Chennai,Tamil Nadu,75427.0,Farmer,2024-09-03 00:00:00,PENDING,LOW
USR11339,Kolkata,West Bengal,29249.0,Farmer,2024-12-27 00:00:00,PENDING,LOW
USR11340,Kolkata,West Bengal,41656.0,Salaried,2024-04-13 00:00:00,VERIFIED,LOW
USR11342,Ludhiana,Punjab,11547.0,Business Owner,2024-10-10 00:00:00,PENDING,MEDIUM
USR11345,Delhi,Delhi,20584.0,Unemployed,,PENDING,HIGH
USR11349,Pune,Maharashtra,5331.0,Business Owner,2025-10-12 00:00:00,VERIFIED,LOW
USR11351,Chennai,Tamil Nadu,21116.0,Student,2025-12-06 07:06:00,VERIFIED,LOW
USR11355,Hyderabad,Telangana,15670.0,Self Employed,2025-12-22 20:16:32,PENDING,LOW
USR11358,Ludhiana,Punjab,103450.0,Business Owner,,VERIFIED,LOW
USR11360,Blr,Karnataka,26674.0,Retired,2024-01-15 00:00:00,VERIFIED,LOW
USR11361,Amritsar,Punjab,,Farmer,2026-03-01 00:00:00,REJECTED,UNKNOWN
USR11363,Jalandhar,Punjab,21985.0,Gig Worker,2025-02-08 00:00:00,VERIFIED,MEDIUM
USR11366,Chennai,Tamil Nadu,24489.0,Student,2025-02-26 00:00:00,VERIFIED,LOW
USR11371,Chennai,Tamil Nadu,23542.0,Farmer,2025-02-14 00:00:00,VERIFIED,MEDIUM
USR11372,Hyderabad,Telangana,36084.0,Self Employed,2025-06-04 00:00:00,REJECTED,LOW
USR11376,Pune,Maharashtra,-14249.0,Gig Worker,2025-12-16 00:00:00,VERIFIED,LOW
USR11377,Pune,Maharashtra,25930.0,Business Owner,2025-09-15 18:43:00,VERIFIED,MEDIUM
USR11390,Lucknow,Uttar Pradesh,31369.0,Retired,,VERIFIED,LOW
USR11397,Jaipur,Rajasthan,,Student,2024-11-30 15:47:00,VERIFIED,MEDIUM
USR11400,Hyderabad,Telangana,39718.0,Unemployed,2025-05-19 07:40:59,VERIFIED,MEDIUM
USR11401,Chennai,Tamil Nadu,26247.0,Business Owner,,VERIFIED,LOW
USR11411,Bengaluru,Karnataka,13574.0,Salaried,2025-12-29 08:12:12,VERIFIED,LOW
USR11414,Bengaluru,Karnataka,37092.0,Salaried,2025-05-09 05:07:12,VERIFIED,LOW
USR11415,Blr,Karnataka,19208.0,Unemployed,2024-08-29 05:15:57,PENDING,LOW
USR11417,Ludhiana,Punjab,50311.0,Freelancer,2025-01-15 00:00:00,VERIFIED,MEDIUM
USR11421,Lucknow,Uttar Pradesh,18803.0,Business Owner,2025-10-04 00:00:00,VERIFIED,LOW
USR11422,Jalandhar,Punjab,37493.0,Self Employed,2025-08-13 00:00:00,PENDING,LOW
USR11430,Kolkata,West Bengal,19731.0,Self Employed,2024-09-24 07:26:00,VERIFIED,LOW
USR11432,Delhi,Delhi,19554.0,Freelancer,2024-05-16 00:00:00,VERIFIED,LOW
USR11433,Blr,Karnataka,28774.0,Self Employed,2025-10-31 12:11:00,VERIFIED,MEDIUM
USR11440,Lucknow,Uttar Pradesh,,Self Employed,2025-01-25 00:00:00,VERIFIED,MEDIUM
USR11446,Amritsar,Punjab,,Retired,2024-08-15 12:26:07,VERIFIED,LOW
USR11456,Ludhiana,Punjab,20814.0,Self Employed,2024-10-29 00:00:00,VERIFIED,LOW
USR11457,Blr,Karnataka,29933.0,Student,2025-04-21 08:34:45,VERIFIED,LOW
USR11461,Mumbay,Maharashtra,21874.0,Gig Worker,2024-10-05 22:42:15,VERIFIED,LOW
USR11462,Hyderabad,Telangana,47573.0,Farmer,2024-10-19 16:26:10,VERIFIED,MEDIUM
USR11464,Blr,Karnataka,29171.0,Self Employed,2024-09-10 13:32:00,VERIFIED,MEDIUM
USR11466,Jalandhar,Punjab,7238.0,Self Employed,2025-04-17 00:00:00,VERIFIED,LOW
USR11471,Delhi,Delhi,17082.0,Gig Worker,2025-01-08 00:00:00,VERIFIED,LOW
USR11474,Bengaluru,Karnataka,36519.0,Farmer,2025-05-27 04:05:43,VERIFIED,MEDIUM
USR11479,Jaipur,Rajasthan,19796.0,Salaried,2026-01-11 00:00:00,PENDING,LOW
USR11480,Ludhiana,Punjab,28042.0,Business Owner,2026-03-08 20:56:00,VERIFIED,LOW
USR11481,Pune,Maharashtra,11970.0,Business Owner,2025-10-21 00:00:00,VERIFIED,LOW
USR11484,Amritsar,Punjab,-45566.0,Farmer,2024-10-29 00:00:00,VERIFIED,HIGH
USR11485,Kolkata,West Bengal,12879.0,Freelancer,2026-01-21 00:00:00,VERIFIED,MEDIUM
USR11489,Delhi,Delhi,,Gig Worker,2025-08-22 00:00:00,VERIFIED,LOW
USR11490,Mumbai,Maharashtra,,Student,2025-02-12 18:58:22,VERIFIED,LOW
USR11493,Bengaluru,Karnataka,,Freelancer,2024-12-22 00:00:00,PENDING,LOW
USR11494,Hyderabad,Telangana,,Freelancer,2025-02-12 00:00:00,VERIFIED,HIGH
USR11498,Ludhiana,Punjab,,Unemployed,2024-12-06 00:00:00,REJECTED,LOW
USR11500,Mumbai,Maharashtra,,Unemployed,2026-01-31 00:00:00,VERIFIED,LOW
USR11505,Lucknow,Uttar Pradesh,22617.0,Unemployed,2024-03-06 00:00:00,VERIFIED,LOW
USR11515,Jalandhar,Punjab,21697.0,Farmer,2024-07-20 00:00:00,PENDING,MEDIUM
USR11533,Kolkata,West Bengal,62137.0,Farmer,2025-02-14 15:31:51,VERIFIED,LOW
USR11537,Kolkata,West Bengal,9087.0,Business Owner,2026-02-15 00:00:00,VERIFIED,LOW
USR11542,Mumbai,Maharashtra,12007.0,Student,2025-07-24 00:00:00,VERIFIED,MEDIUM
USR11547,Chennai,Tamil Nadu,50675.0,Farmer,2024-12-06 11:08:00,VERIFIED,HIGH
USR11550,Kolkata,West Bengal,22436.0,Farmer,2024-06-19 00:00:00,VERIFIED,LOW
USR11551,Pune,Maharashtra,,Self Employed,2024-07-31 00:00:00,PENDING,MEDIUM
USR11553,Lucknow,Uttar Pradesh,17209.0,Business Owner,2025-07-16 01:45:41,REJECTED,LOW
USR11554,Pune,Maharashtra,33967.0,Retired,2026-03-22 00:00:00,VERIFIED,LOW
USR11555,Jaipur,Rajasthan,41118.0,Gig Worker,,REJECTED,MEDIUM
USR11556,Chennai,Tamil Nadu,72143.0,Freelancer,2024-06-17 01:46:53,PENDING,LOW
USR11557,Asr,Punjab,,Student,2024-05-16 00:00:00,VERIFIED,UNKNOWN
USR11560,Amritsar,Punjab,44651.0,Salaried,2025-06-12 00:00:00,PENDING,LOW
USR11563,Pune,Maharashtra,28088.0,Farmer,2025-04-16 05:07:06,VERIFIED,MEDIUM
USR11568,New Delhi,Delhi,48532.0,Freelancer,2024-02-27 00:00:00,VERIFIED,MEDIUM
USR11572,Chennai,Tamil Nadu,19481.0,Business Owner,2025-11-16 10:03:04,PENDING,HIGH
USR11575,Dilli,Delhi,103276.0,Unemployed,2025-02-16 00:00:00,PENDING,LOW
USR11580,Kolkata,West Bengal,20133.0,Salaried,2025-12-15 05:40:37,VERIFIED,LOW
USR11581,Kolkata,West Bengal,,Farmer,2025-01-07 18:31:00,VERIFIED,LOW
USR11584,Lucknow,Uttar Pradesh,53200.0,Business Owner,2025-05-25 04:11:28,VERIFIED,HIGH
USR11586,Delhi,Delhi,,Farmer,2024-05-14 09:16:50,VERIFIED,LOW
USR11588,Delhi,Delhi,18018.0,Freelancer,2024-06-27 00:00:00,VERIFIED,UNKNOWN
USR11592,Lucknow,Uttar Pradesh,35421.0,Retired,2024-06-09 00:00:00,PENDING,LOW
USR11597,Bangalore,Karnataka,35207.0,Farmer,2024-08-23 00:00:00,VERIFIED,MEDIUM
USR11602,Pune,Maharashtra,,Business Owner,2025-06-05 23:34:00,VERIFIED,LOW
USR11603,Chennai,Tamil Nadu,,Student,2026-01-14 11:17:00,VERIFIED,MEDIUM
USR11605,Kolkata,West Bengal,,Salaried,2024-07-30 00:00:00,PENDING,MEDIUM
USR11608,Amritsar,Punjab,26072.0,Retired,,VERIFIED,UNKNOWN
USR11611,Mumbai,Maharashtra,,Freelancer,2024-06-27 00:00:00,PENDING,MEDIUM
USR11623,Lucknow,Uttar Pradesh,,Retired,2026-02-26 19:04:00,VERIFIED,LOW
USR11625,Chennai,Tamil Nadu,45573.0,Freelancer,2025-07-22 00:00:00,REJECTED,LOW
USR11627,Pune,Maharashtra,,Farmer,2025-02-01 00:00:00,VERIFIED,LOW
USR11629,Jaipur,Rajasthan,31442.0,Freelancer,2024-10-27 06:15:58,REJECTED,LOW
USR11632,Jalandhar,Punjab,15452.0,Unemployed,,PENDING,MEDIUM
USR11636,Chennai,Tamil Nadu,31190.0,Salaried,2026-01-31 15:03:00,VERIFIED,HIGH
USR11640,Chennai,Tamil Nadu,13076.0,Gig Worker,2024-11-17 00:00:00,VERIFIED,LOW
USR11642,Chennai,Tamil Nadu,36331.0,Gig Worker,2024-09-23 00:00:00,VERIFIED,MEDIUM
USR11646,Jaipur,Rajasthan,41654.0,Gig Worker,2025-12-26 00:00:00,VERIFIED,UNKNOWN
USR11647,Ludhiana,Punjab,38581.0,Student,2024-12-04 12:37:18,VERIFIED,LOW
USR11648,Jpr,Rajasthan,21866.0,Salaried,2025-03-10 07:53:22,VERIFIED,LOW
USR11649,Kolkata,West Bengal,,Student,2024-10-24 00:00:00,VERIFIED,MEDIUM
USR11651,Ludhiana,Punjab,15404.0,Freelancer,2024-12-29 17:24:00,VERIFIED,MEDIUM
USR11653,Lucknow,Uttar Pradesh,37947.0,Self Employed,2024-01-22 08:41:00,VERIFIED,MEDIUM
USR11654,Lucknow,Uttar Pradesh,19879.0,Business Owner,2024-02-05 00:00:00,VERIFIED,LOW
USR11657,Lucknow,Uttar Pradesh,14168.0,Gig Worker,2025-06-02 20:44:43,VERIFIED,LOW
USR11660,Amritsar,Punjab,16768.0,Freelancer,2026-01-21 15:55:08,VERIFIED,LOW
USR11662,Amritsar,Punjab,15378.0,Business Owner,2024-06-02 00:00:00,VERIFIED,LOW
USR11664,Dilli,Delhi,44235.0,Retired,2026-01-07 00:00:00,VERIFIED,LOW
USR11665,Hyderabad,Telangana,34604.0,Gig Worker,2024-09-24 00:00:00,VERIFIED,LOW
USR11667,Hyderabad,Telangana,35723.0,Self Employed,2025-02-27 21:13:26,VERIFIED,LOW
