txn_id,timestamp,user_id,merchant_id,amount_inr,utr,utr_valid,mcc,status,merchant_name,merchant_category,merchant_status,city,state,kyc_status,risk_segment,occupation,chargeback_count,chargeback_amount,has_chargeback,risk_flag,date,hour,month
TXN00005958,2026-03-28 22:37:35,USR27388,MCH3069,9224.44,UTR1270153526,True,7011.0,SUCCESS,MAGAR INC,APPAREL,ACTIVE,Mumbay,Maharashtra,VERIFIED,HIGH,Student,0.0,0.0,False,HIGH_RISK_USER,2026-03-28,22,2026-03
TXN00018600,2026-01-03 01:57:59,USR52027,MCH9778,6989.39,UTR1379778285,True,5812.0,SUCCESS,"chandra, subramanian and borde",BOOK STORE,ACTIVE,Bengaluru,Karnataka,,,,0.0,0.0,False,NONE,2026-01-03,1,2026-01
TXN00011473,2026-03-03 00:00:00,USR28894,MCH8529,24964.02,UTR8038923106,True,5411.0,SUCCESS,Pradhan PLC,BOOKS & STATIONERY,ACTIVE,Dilli,Delhi,,,,0.0,0.0,False,NONE,2026-03-03,0,2026-03
TXN00009867,2026-03-09 00:58:30,USR30052,MCH1367,10701.31,UTR2346819295,True,4131.0,SUCCESS,,,,,,,,,1.0,9736.35,True,CHARGEBACK_LINKED,2026-03-09,0,2026-03
TXN00018096,2026-09-03 09:26:52,USR49422,MCH2628,13326.81,UTR8557379697,True,,SUCCESS,Muni PLC,DEPARTMENT STORE,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-09-03,9,2026-09
TXN00017701,2026-03-02 05:49:07,USR36315,MCH4921,19623.08,UTR6081235727,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-02,5,2026-03
TXN00006531,2026-01-21 01:59:54,USR58010,MCH1941,13869.97,UTR3163046139,True,5812.0,SUCCESS,Bath-Sunder,TELECOM,SUSPENDED,Jaipur,Rajasthan,,,,0.0,0.0,False,NONE,2026-01-21,1,2026-01
TXN00009761,2026-02-05 20:21:06,USR26470,MCH3240,23132.36,UTR4257556463,True,,FAILED,"roy, dash and bobal",GROCERY,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-02-05,20,2026-02
TXN00003245,2026-03-06 07:06:01,USR62662,MCH6418,17556.63,UTR2892934019,True,,SUCCESS,  Doctor Ltd  ,HOTEL & LODGING,ACTIVE,Jalandhar,Punjab,,,,0.0,0.0,False,NONE,2026-03-06,7,2026-03
TXN00006562,2026-03-22 13:46:10,USR64443,MCH7071,8094.88,UTR1599752498,True,,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-22,13,2026-03
TXN00002254,2026-12-03 14:54:58,USR94428,MCH8149,20733.88,UTR8066942893,True,5411.0,SUCCESS,"Chandran, Mander and Parmar",FOOD & DINING,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-12-03,14,2026-12
TXN00016290,2026-03-18 22:25:36,USR21325,MCH5558,442.18,UTR7671258903,True,4131.0,SUCCESS,"Rao, Sidhu and Barad",HOTEL & LODGING,ACTIVE,Asr,Punjab,,,,0.0,0.0,False,NONE,2026-03-18,22,2026-03
TXN00016796,2026-02-12 22:02:25,USR80985,MCH6805,3687.47,UTR0030159658,True,5912.0,FAILED,Dora Ltd,DEPARTMENT STORE,ACTIVE,Mumbai,Maharashtra,,,,0.0,0.0,False,NONE,2026-02-12,22,2026-02
TXN00010765,2026-01-06 06:54:03,USR94871,MCH6302,19884.0,UTR2028825714,True,5812.0,SUCCESS,Gour-Rattan,TRANSPORT & TRAVEL,ACTIVE,Hyderabad,Telangana,,,,0.0,0.0,False,NONE,2026-01-06,6,2026-01
TXN00019503,2026-02-22 01:00:03,USR41382,MCH4223,15791.16,UTR6699377405,True,5912.0,SUCCESS,"Bajwa, Khurana and Sinha",RETAIL,ACTIVE,Bengaluru,Karnataka,,,,1.0,1537.27,True,CHARGEBACK_LINKED,2026-02-22,1,2026-02
TXN00014716,2026-08-02 07:36:01,USR49876,MCH2050,3366.08,UTR1476775470,True,7011.0,SUCCESS,,,,,,PENDING,UNKNOWN,Freelancer,0.0,0.0,False,NONE,2026-08-02,7,2026-08
TXN00006256,2026-02-23 03:15:37,USR14015,MCH6029,13751.42,UTR2129646944,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-23,3,2026-02
TXN00004895,2026-11-03 04:32:45,USR47645,MCH2661,9676.31,UTR8070140615,True,5912.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-11-03,4,2026-11
TXN00013615,2026-12-02 13:50:51,USR55054,MCH5778,12236.91,UTR3196969917,True,4131.0,PENDING,,,,,,,,,0.0,0.0,False,NONE,2026-12-02,13,2026-12
TXN00004390,2026-01-03 20:01:22,USR82367,MCH2471,1111.0,UTR8049306447,True,4131.0,FAILED,Das Group,BOOKS & STATIONERY,ACTIVE,Jalandhar,Punjab,VERIFIED,MEDIUM,Business Owner,0.0,0.0,False,NONE,2026-01-03,20,2026-01
TXN00013135,2026-03-15 23:28:30,USR62232,MCH5820,16348.45,UTR0689397331,True,5812.0,SUCCESS,,,,,,VERIFIED,HIGH,Student,0.0,0.0,False,HIGH_RISK_USER,2026-03-15,23,2026-03
TXN00007764,2026-02-22 13:43:32,USR45173,MCH9008,17835.91,UTR4303084605,True,,SUCCESS,"GOUR, AMBLE AND BAKSHI",GROCERY STORES,ACTIVE,Amritsar,Punjab,,,,1.0,6398.47,True,CHARGEBACK_LINKED,2026-02-22,13,2026-02
TXN00006741,2026-02-22 13:01:20,USR97470,MCH8566,4285.0,UTR2018087042,True,5411.0,SUCCESS,Magar-Kota,TRANSPORT & TRAVEL,ACTIVE,Asr,Punjab,,,,0.0,0.0,False,NONE,2026-02-22,13,2026-02
TXN00005667,2026-01-15 16:09:35,USR82683,MCH4954,17585.0,UTR1856107063,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-15,16,2026-01
TXN00002573,2026-09-03 13:57:55,USR45426,MCH7628,8044.18,UTR8379481246,True,4131.0,SUCCESS,"Mander, Guha and Varty",TELECOM,SUSPENDED,Mumbai,Maharashtra,VERIFIED,MEDIUM,Salaried,0.0,0.0,False,NONE,2026-09-03,13,2026-09
TXN00008388,2026-01-10 08:17:36,USR33183,MCH3234,8337.71,UTR8271193431,True,7011.0,SUCCESS,Lad Inc,TELECOM,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-01-10,8,2026-01
TXN00001918,2026-01-17 22:01:23,USR86997,MCH8289,14830.18,UTR0226310424,True,,FAILED,"Ch0udhury, Chakrabarti and Kha1sa",TRANSPORT & TRAVEL,ACTIVE,Lucknow,Uttar Pradesh,,,,0.0,0.0,False,NONE,2026-01-17,22,2026-01
TXN00006890,2026-03-31 04:30:36,USR18653,MCH5002,12754.53,UTR4896759390,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-31,4,2026-03
TXN00001877,2026-03-18 09:47:30,USR68781,MCH7697,14762.79,UTR4828129667,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-18,9,2026-03
TXN00012941,2026-03-15 12:02:44,USR45922,MCH7221,7072.81,UTR1085355495,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-15,12,2026-03
TXN00001855,2026-03-04 14:33:19,USR51089,MCH4135,22973.97,UTR9892348742,True,7011.0,SUCCESS,sunder ltd,GROCERY,ACTIVE,Ludhiana,Punjab,,,,0.0,0.0,False,NONE,2026-03-04,14,2026-03
TXN00007710,2026-03-22 19:06:47,USR26757,MCH2527,21021.22,,False,7011.0,SUCCESS,,,,,,PENDING,MEDIUM,Self Employed,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-03-22,19,2026-03
TXN00008290,2026-01-15 22:39:21,USR27847,MCH7236,12764.71,UTR6153659104,True,5812.0,SUCCESS,bhasin llc,APPAREL,ACTIVE,Jalandhar,Punjab,,,,0.0,0.0,False,NONE,2026-01-15,22,2026-01
TXN00006772,2026-03-18 12:25:58,USR94267,MCH2968,21751.92,UTR8820824677,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-18,12,2026-03
TXN00007152,2026-01-11 13:35:54,USR89803,MCH5051,2607.94,UTR6520425753,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-11,13,2026-01
TXN00019159,2026-01-03 20:51:03,USR91934,MCH3192,3235.55,UTR7785440434,True,7011.0,SUCCESS,,,,,,VERIFIED,UNKNOWN,Unemployed,0.0,0.0,False,NONE,2026-01-03,20,2026-01
TXN00018877,2026-02-12 17:03:46,USR94279,MCH4458,2633.71,UTR0208479978,True,5411.0,FAILED,"  Gola, Dixit and Banik  ",GROCERY,ACTIVE,Amritsar,Punjab,VERIFIED,HIGH,Freelancer,1.0,2653.61,True,HIGH_RISK_CHARGEBACK,2026-02-12,17,2026-02
TXN00013932,2026-02-15 01:49:16,USR12186,MCH9903,22356.76,UTR2777053913,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-15,1,2026-02
TXN00011036,2026-02-28 01:17:28,USR58619,MCH4195,23630.29,UTR8606568251,True,5411.0,SUCCESS,,,,,,VERIFIED,LOW,Student,0.0,0.0,False,NONE,2026-02-28,1,2026-02
TXN00002210,2026-02-10 13:17:50,USR25650,MCH7633,22770.15,UTR6547928288,True,,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-10,13,2026-02
TXN00013949,2026-02-26 16:46:41,USR52890,MCH8297,13314.64,UTR8644144643,True,4131.0,SUCCESS,Ghose PLC,TRANSPORT & TRAVEL,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-02-26,16,2026-02
TXN00010462,2026-01-10 06:57:34,USR74619,MCH7994,13136.01,UTR7807345583,True,5411.0,SUCCESS,,,,,,,,,1.0,4246.38,True,CHARGEBACK_LINKED,2026-01-10,6,2026-01
TXN00006278,2026-03-22 15:33:40,USR34338,MCH9625,9120.52,UTR8320354300,True,,UNKNOWN,tripathi plc,TELECOM,ACTIVE,Amritsar,Punjab,VERIFIED,LOW,Farmer,0.0,0.0,False,NONE,2026-03-22,15,2026-03
TXN00003871,2026-02-17 15:10:14,USR42606,MCH9293,9887.53,UTR5551098474,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-17,15,2026-02
TXN00001361,2026-03-30 22:36:15,USR32248,MCH6292,22809.96,UTR0970673209,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-30,22,2026-03
TXN00009946,2026-01-08 11:06:07,USR94116,MCH6420,6344.99,UTR4147066623,True,,SUCCESS,Wadhwa and Sons,PHARMACY,ACTIVE,Bangalore,Karnataka,,,,0.0,0.0,False,NONE,2026-01-08,11,2026-01
TXN00014956,2026-01-14 11:34:27,USR56846,MCH6762,17894.0,UTR5535367419,True,4131.0,SUCCESS,,,,,,VERIFIED,HIGH,Business Owner,0.0,0.0,False,HIGH_RISK_USER,2026-01-14,11,2026-01
TXN00019328,2026-01-27 00:00:00,USR44178,MCH2650,13654.39,UTR1102816150,True,5411.0,SUCCESS,Choudhary Ltd,BOOKS & STATIONERY,INACTIVE,New Delhi,Delhi,,,,0.0,0.0,False,NONE,2026-01-27,0,2026-01
TXN00006743,2026-04-02 19:47:26,USR56840,MCH9043,14258.98,UTR9104827598,True,4131.0,SUCCESS,Setty and Sons,HOTEL & LODGING,ACTIVE,Pune,Maharashtra,,,,1.0,14258.98,True,CHARGEBACK_LINKED,2026-04-02,19,2026-04
TXN00016890,2026-01-04 17:12:15,USR71010,MCH6947,5759.97,UTR8213266496,True,4131.0,SUCCESS,Sen LLC,PHARMACY,ACTIVE,Hyderabad,Telangana,,,,1.0,2406.47,True,CHARGEBACK_LINKED,2026-01-04,17,2026-01
TXN00002944,2026-02-03 14:17:31,USR16871,MCH1543,17863.46,UTR5195239565,True,5912.0,SUCCESS,  Parmer Group  ,TRANSPORT & TRAVEL,ACTIVE,Hyderabad,Telangana,,,,0.0,0.0,False,NONE,2026-02-03,14,2026-02
TXN00015833,2026-03-06 16:22:11,USR16919,MCH6172,11314.83,UTR8917323097,True,5812.0,SUCCESS,Raja Inc,FOOD & DINING,ACTIVE,Hyderabad,Telangana,VERIFIED,MEDIUM,Unemployed,0.0,0.0,False,NONE,2026-03-06,16,2026-03
TXN00007043,2026-02-23 21:24:22,USR63554,MCH6856,16154.71,UTR7336479883,True,5912.0,SUCCESS,"  Dalal, Morar and Gala  ",HOTEL & LODGING,ACTIVE,Chennai,Tamil Nadu,VERIFIED,MEDIUM,Unemployed,0.0,0.0,False,NONE,2026-02-23,21,2026-02
TXN00000544,2026-01-26 10:24:00,USR55398,MCH3702,16796.0,UTR1271171522,True,5411.0,SUCCESS,,,,,,REJECTED,LOW,Student,0.0,0.0,False,NONE,2026-01-26,10,2026-01
TXN00013082,2026-02-05 21:11:51,USR51796,MCH6558,4249.83,UTR5780172800,True,5912.0,FAILED,,,,,,VERIFIED,LOW,Freelancer,0.0,0.0,False,NONE,2026-02-05,21,2026-02
TXN00018606,2026-01-20 01:07:09,USR79348,MCH3891,15822.0,UTR5691443894,True,,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-20,1,2026-01
TXN00008708,2026-03-05 15:12:56,USR70734,MCH8795,12585.0,UTR2977773398,True,5411.0,SUCCESS,basak-bhavsar,BOOKS & STATIONERY,INACTIVE,Jaipur,Rajasthan,,,,0.0,0.0,False,NONE,2026-03-05,15,2026-03
TXN00001416,2026-03-15 18:54:22,USR70574,MCH6009,23415.78,UTR4690357243,True,5812.0,SUCCESS,"Nagar, Chowdhury and Raghavan",BOOKS & STATIONERY,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-03-15,18,2026-03
TXN00015801,2026-01-18 16:30:53,USR15942,MCH8224,-12354.43,UTR9996906622,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-18,16,2026-01
TXN00006868,2026-02-02 05:20:40,USR99527,MCH3029,4499.48,UTR2114946772,True,5812.0,SUCCESS,Sarma PLC,TRANSPORT & TRAVEL,ACTIVE,Mumbai,Maharashtra,,,,0.0,0.0,False,NONE,2026-02-02,5,2026-02
TXN00014400,2026-06-03 07:49:47,USR52163,MCH9650,1310.79,UTR9004810689,True,,SUCCESS,,,,,,VERIFIED,LOW,Farmer,0.0,0.0,False,NONE,2026-06-03,7,2026-06
TXN00003793,2026-01-21 13:32:52,USR38819,MCH2865,14875.0,UTR6018853447,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-21,13,2026-01
TXN00013122,2026-01-31 01:39:27,USR32938,MCH8037,1094.48,UTR5192612128,True,,FAILED,Patla-Balakrishnan,TELECOM,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-01-31,1,2026-01
TXN00019973,2026-03-16 00:00:00,USR54512,MCH6087,13754.22,UTR6350813794,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-16,0,2026-03
TXN00005733,2026-02-01 01:04:13,USR57996,MCH4311,16398.96,UTR9717957041,True,7011.0,SUCCESS,,,,,,VERIFIED,LOW,Self Employed,0.0,0.0,False,NONE,2026-02-01,1,2026-02
TXN00000857,2026-01-28 17:47:41,USR36546,MCH1993,923.0,UTR5550054258,True,5411.0,SUCCESS,DHALIWAL PLC,TELECOM,ACTIVE,Amritsar,Punjab,,,,0.0,0.0,False,NONE,2026-01-28,17,2026-01
TXN00009229,2026-03-14 18:04:35,USR51915,MCH1115,9604.88,UTR7417389627,True,7011.0,SUCCESS,Nadkarni LLC,TRANSPORT & TRAVEL,ACTIVE,Jalandhar,Punjab,VERIFIED,MEDIUM,Self Employed,1.0,1300.37,True,CHARGEBACK_LINKED,2026-03-14,18,2026-03
TXN00003956,2026-01-08 16:07:41,USR88988,MCH4530,21711.55,UTR0982077199,True,5812.0,SUCCESS,"BHANDARI, RAMAKRISHNAN AND SRINIVASAN",FOOD & DINING,ACTIVE,Pune,Maharashtra,PENDING,LOW,Student,0.0,0.0,False,NONE,2026-01-08,16,2026-01
TXN00011166,2026-01-17 05:27:17,USR65914,MCH8645,13353.57,UTR1399509627,True,,SUCCESS,"Desai, Agarwal and Handa",TELECOM,ACTIVE,Ludhiana,Punjab,PENDING,LOW,Unemployed,0.0,0.0,False,NONE,2026-01-17,5,2026-01
TXN00013458,2026-01-28 07:05:26,USR94809,MCH7835,2813.91,UTR5382624520,True,5912.0,FAILED,"DUGAR, DHAWAN AND DE",HOTEL & LODGING,SUSPENDED,Lucknow,Uttar Pradesh,VERIFIED,MEDIUM,Unemployed,0.0,0.0,False,NONE,2026-01-28,7,2026-01
TXN00003868,2026-03-12 06:00:43,USR56303,MCH9976,16898.81,UTR5592000068,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-03-12,6,2026-03
TXN00017467,2026-01-28 12:52:08,USR39328,MCH7149,10552.24,UTR5443481052,True,5411.0,SUCCESS,  Keer-Dua  ,TRANSPORT & TRAVEL,SUSPENDED,Dilli,Delhi,,,,0.0,0.0,False,NONE,2026-01-28,12,2026-01
TXN00008285,2026-03-02 16:39:50,USR57543,MCH3324,14699.01,UTR2417094641,True,5411.0,SUCCESS,Char-Gera,APPAREL,SUSPENDED,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-03-02,16,2026-03
TXN00008746,2026-03-09 08:39:36,USR67216,MCH3964,12623.44,UTR7986507905,True,5812.0,SUCCESS,"Bala, Chanda and Loyal",BOOKS & STATIONERY,ACTIVE,Jpr,Rajasthan,,,,0.0,0.0,False,NONE,2026-03-09,8,2026-03
TXN00011933,2026-01-01 00:00:00,USR64876,MCH4498,1946.37,UTR3972655143,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-01,0,2026-01
TXN00014949,2026-03-26 12:30:31,USR78291,MCH7524,11307.82,UTR5920392910,True,,SUCCESS,"Sarna, Mital and Deo",HOTEL & LODGING,ACTIVE,Blr,Karnataka,,,,0.0,0.0,False,NONE,2026-03-26,12,2026-03
TXN00019507,2026-01-11 17:03:14,USR28132,MCH9557,20109.29,UTR9242521630,True,4131.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-11,17,2026-01
TXN00000798,2026-01-11 08:21:59,USR48316,MCH4566,14132.68,UTR8456037386,True,7011.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-11,8,2026-01
TXN00013748,2026-01-19 23:19:53,USR38173,MCH9279,16963.88,UTR3788028760,True,5812.0,SUCCESS,Choudhury LLC,GROCERY STORES,ACTIVE,Kolkata,West Bengal,PENDING,LOW,Student,0.0,0.0,False,NONE,2026-01-19,23,2026-01
TXN00000530,2026-03-30 04:09:50,USR70377,MCH5425,21619.0,,False,5411.0,SUCCESS,"Bora, Kibe and Yadav",TELECOM,SUSPENDED,Dilli,Delhi,,,,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-03-30,4,2026-03
TXN00003403,2026-02-22 17:58:54,USR41637,MCH9494,24972.33,UTR9211291234,True,5812.0,SUCCESS,"  Wable, Warrior and Parmer  ",TELECOM,ACTIVE,Pune,Maharashtra,,,,1.0,24972.33,True,CHARGEBACK_LINKED,2026-02-22,17,2026-02
TXN00012335,2026-01-13 13:20:16,USR99474,MCH5091,8571.54,UTR0086394213,True,5411.0,SUCCESS,Rau-Ratta,EATING PLACE,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-01-13,13,2026-01
TXN00014868,2026-01-20 12:13:34,USR16484,MCH9796,10373.11,UTR8902014532,True,,SUCCESS,,,,,,UNKNOWN,MEDIUM,Gig Worker,1.0,367.0,True,CHARGEBACK_LINKED,2026-01-20,12,2026-01
TXN00003031,2026-03-15 00:00:00,USR47963,MCH9107,4982.81,UTR8718492946,True,5411.0,SUCCESS,"Devi, Chhabra and Sharaf",APPAREL,ACTIVE,Pune,Maharashtra,VERIFIED,MEDIUM,Freelancer,0.0,0.0,False,NONE,2026-03-15,0,2026-03
TXN00013835,2026-01-24 21:08:17,USR27680,MCH6609,9897.21,UTR2740449550,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-24,21,2026-01
TXN00009208,2026-01-29 23:25:09,USR29988,MCH6674,-17176.94,UTR2481576524,True,5812.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-01-29,23,2026-01
TXN00001523,2026-02-07 00:19:58,USR59082,MCH2986,8797.05,UTR7365032242,True,5812.0,SUCCESS,  Kade-Anne  ,TRANSPORT & TRAVEL,SUSPENDED,Amritsar,Punjab,,,,0.0,0.0,False,NONE,2026-02-07,0,2026-02
TXN00002663,2026-02-26 11:55:58,USR81040,MCH7159,5401.36,UTR2434491753,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-26,11,2026-02
TXN00000531,2026-03-24 03:33:52,USR87059,MCH2398,20324.4,UTR3664572467,True,5912.0,SUCCESS,"Nagarajan, Radhakrishnan and Amble",DEPARTMENT STORE,ACTIVE,Kolkata,West Bengal,,,,0.0,0.0,False,NONE,2026-03-24,3,2026-03
TXN00003077,2026-02-26 15:17:25,USR47405,MCH7343,23668.88,UTR8248929926,True,4131.0,SUCCESS,Dixit Ltd,PHARMACY,ACTIVE,Jpr,Rajasthan,VERIFIED,LOW,Farmer,0.0,0.0,False,NONE,2026-02-26,15,2026-02
TXN00016976,2026-03-01 20:34:40,USR93330,MCH3309,16233.24,UTR4037587276,True,5411.0,UNKNOWN,,,,,,,,,0.0,0.0,False,NONE,2026-03-01,20,2026-03
TXN00016462,2026-07-02 08:14:47,USR68337,MCH9483,20947.26,UTR0986025378,True,5411.0,SUCCESS,"Yohannan, Ghose and Pal",CLOTHING,ACTIVE,Hyderabad,Telangana,PENDING,UNKNOWN,Farmer,0.0,0.0,False,NONE,2026-07-02,8,2026-07
TXN00014952,2026-03-12 09:53:07,USR27405,MCH2020,3757.93,UTR7111551955,True,,SUCCESS,Prabhu-Kar,APPAREL,SUSPENDED,Jalandhar,Punjab,PENDING,HIGH,Business Owner,0.0,0.0,False,HIGH_RISK_USER,2026-03-12,9,2026-03
TXN00005031,2026-03-05 15:53:57,USR63626,MCH8980,7576.35,UTR1128602439,True,7011.0,SUCCESS,"peri, karpe and saraf",APPAREL,ACTIVE,Jalandhar,Punjab,VERIFIED,HIGH,Farmer,0.0,0.0,False,HIGH_RISK_USER,2026-03-05,15,2026-03
TXN00014087,2026-01-09 08:06:18,USR64203,MCH4836,18696.65,UTR4913175578,True,5812.0,SUCCESS,"  Sidhu, Krish and Wadhwa  ",FOOD & DINING,ACTIVE,Pune,Maharashtra,,,,1.0,4901.36,True,CHARGEBACK_LINKED,2026-01-09,8,2026-01
TXN00001325,2026-01-27 10:22:46,USR90944,MCH5397,24397.0,UTR3907626365,True,5912.0,SUCCESS,,,,,,VERIFIED,MEDIUM,Student,0.0,0.0,False,NONE,2026-01-27,10,2026-01
TXN00000907,2026-03-13 07:49:17,USR51793,MCH2723,20437.91,UTR6734061273,True,5411.0,SUCCESS,Purohit-Dani,FOOD & DINING,ACTIVE,Asr,Punjab,,,,0.0,0.0,False,NONE,2026-03-13,7,2026-03
TXN00009560,2026-02-27 21:03:48,USR98095,MCH9123,14674.64,UTR5004405426,True,5411.0,SUCCESS,,,,,,,,,0.0,0.0,False,NONE,2026-02-27,21,2026-02
TXN00004051,2026-01-08 14:44:59,USR93683,MCH5146,23361.0,UTR4650796095,True,5812.0,SUCCESS,Wadhwa-Swamy,DEPARTMENT STORES,ACTIVE,Jalandhar,Punjab,,,,0.0,0.0,False,NONE,2026-01-08,14,2026-01
TXN00011991,2026-02-14 00:10:35,USR60047,MCH8389,2520.01,UTR6606324895,True,,SUCCESS,Thaman Group,FOOD & DINING,INACTIVE,Mumbai,Maharashtra,,,,0.0,0.0,False,NONE,2026-02-14,0,2026-02
TXN00003495,2026-01-15 20:56:53,USR18542,MCH9853,16479.54,UTR0500956878,True,,PENDING,Dhar-Raval,PHARMACY,ACTIVE,Kolkata,West Bengal,,,,1.0,2983.97,True,CHARGEBACK_LINKED,2026-01-15,20,2026-01
TXN00006619,2026-02-23 17:06:38,USR38189,MCH4170,12547.46,UTR5013298779,True,7011.0,SUCCESS,Bassi Group,MISC RETAIL,ACTIVE,Ludhiana,Punjab,VERIFIED,LOW,Self Employed,0.0,0.0,False,NONE,2026-02-23,17,2026-02
TXN00015809,2026-12-02 15:46:31,USR49477,MCH4197,22148.21,UTR2447869177,True,5411.0,SUCCESS,Chaudry Group,PHARMACY,ACTIVE,Pune,Maharashtra,,,,0.0,0.0,False,NONE,2026-12-02,15,2026-12
TXN00011540,2026-01-16 22:29:01,USR70475,MCH2093,17706.6,UTR5337788089,True,5411.0,SUCCESS,Ghosh-Gaba,MISC RETAIL,ACTIVE,Ludhiana,Punjab,,,,0.0,0.0,False,NONE,2026-01-16,22,2026-01
TXN00001642,2026-01-28 22:13:49,USR76561,MCH8265,21052.41,,False,5411.0,SUCCESS,,,,,,REJECTED,LOW,Unemployed,0.0,0.0,False,INVALID_OR_MISSING_UTR,2026-01-28,22,2026-01
TXN00015355,2026-02-17 00:14:52,USR64233,MCH2637,9539.58,UTR9158286666,True,,FAILED,Joshi Group,MISC RETAIL,ACTIVE,Chennai,Tamil Nadu,,,,0.0,0.0,False,NONE,2026-02-17,0,2026-02
TXN00000132,2026-01-31 15:03:31,USR43994,MCH5882,5560.47,UTR6137977201,True,5812.0,SUCCESS,"Barad, Kara and Gokhale",TELECOM,INACTIVE,Chennai,Tamil Nadu,VERIFIED,LOW,Retired,1.0,548.59,True,CHARGEBACK_LINKED,2026-01-31,15,2026-01
TXN00006320,2026-06-03 22:56:02,USR23398,MCH4711,742.19,UTR4340638922,True,5812.0,SUCCESS,,,,,,VERIFIED,LOW,Freelancer,0.0,0.0,False,NONE,2026-06-03,22,2026-06
TXN00008066,2026-03-20 03:06:18,USR90493,MCH4816,381.25,UTR1936909825,True,5812.0,SUCCESS,,,,,,VERIFIED,LOW,Farmer,0.0,0.0,False,NONE,2026-03-20,3,2026-03
TXN00014075,2026-01-23 16:36:52,USR74668,MCH7301,3660.81,UTR6352871603,True,7011.0,FAILED,,,,,,,,,0.0,0.0,False,NONE,2026-01-23,16,2026-01
TXN00015127,2026-02-22 00:02:43,USR89478,MCH1683,16012.28,UTR0715628547,True,5411.0,SUCCESS,"Sampath, Anne and Madan",FOOD & DINING,ACTIVE,Chennai,Tamil Nadu,,,,0.0,0.0,False,NONE,2026-02-22,0,2026-02
TXN00013146,2026-03-12 16:02:47,USR72549,MCH3572,18171.25,UTR8533537642,True,5411.0,SUCCESS,Kohli PLC,TRANSPORT & TRAVEL,ACTIVE,Delhi,Delhi,,,,0.0,0.0,False,NONE,2026-03-12,16,2026-03
TXN00003904,2026-03-10 15:49:28,USR30722,MCH2232,6286.72,UTR3287642861,True,4131.0,SUCCESS,Borde-Sule,DEPARTMENT STORE,ACTIVE,Hyderabad,Telangana,,,,0.0,0.0,False,NONE,2026-03-10,15,2026-03
TXN00018925,2026-01-31 19:26:34,USR26208,MCH6036,6270.0,UTR1918249122,True,5411.0,SUCCESS,chhabra group,APPAREL,ACTIVE,Asr,Punjab,,,,0.0,0.0,False,NONE,2026-01-31,19,2026-01
TXN00006959,2026-11-03 14:25:27,USR30787,MCH8975,17568.71,UTR2542128457,True,7011.0,SUCCESS,"shanker, kothari and balasubramanian",TELECOM,ACTIVE,Mumbai,Maharashtra,,,,0.0,0.0,False,NONE,2026-11-03,14,2026-11
